transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales,revenue,weekday,month,year,is_weekend
2153,2024-02-26,Los Angeles,S008,Toys,Puzzles,C1734,28.85,1,0.15,Debit Card,0,28.85,24.5225,24.5225,Monday,2024-02-01,2024,0
2154,2024-07-07,Chicago,S009,Clothing,Men,C1258,17.79,2,0.02,Credit Card,0,35.58,34.8684,34.8684,Sunday,2024-07-01,2024,1
2155,2023-01-21,Houston,S001,Electronics,Laptop,C1831,630.47,1,0.0,Wallet,0,630.47,630.47,630.47,Saturday,2023-01-01,2023,1
2156,2024-07-07,Phoenix,S019,Beauty,Haircare,C1523,21.09,2,0.0,Credit Card,0,42.18,42.18,42.18,Sunday,2024-07-01,2024,1
2157,2024-02-01,Houston,S016,Clothing,Men,C1487,20.28,1,0.0,Credit Card,0,20.28,20.28,20.28,Thursday,2024-02-01,2024,0
2158,2024-09-16,New York,S012,Beauty,Skincare,C1042,19.04,5,0.0,Credit Card,0,95.2,95.2,95.2,Monday,2024-09-01,2024,0
2159,2023-04-15,Los Angeles,S005,Beauty,Skincare,C1760,18.94,1,0.0,Credit Card,0,18.94,18.94,18.94,Saturday,2023-04-01,2023,1
2160,2023-07-11,Phoenix,S002,Electronics,Phone,C1345,617.78,1,0.0,Debit Card,0,617.78,617.78,617.78,Tuesday,2023-07-01,2023,0
2161,2023-01-17,Chicago,S008,Home,Decor,C1618,130.67,1,0.0,Credit Card,0,130.67,130.67,130.67,Tuesday,2023-01-01,2023,0
2162,2023-04-30,Miami,S008,Home,Furniture,C1566,130.41,2,0.0,Cash,0,260.82,260.82,260.82,Sunday,2023-04-01,2023,1
2163,2024-01-28,Miami,S013,Home,Decor,C1631,80.71,1,0.11,Credit Card,0,80.71,71.8319,71.8319,Sunday,2024-01-01,2024,1
2164,2024-02-29,Phoenix,S009,Beauty,Haircare,C1127,24.08,1,0.0,Cash,0,24.08,24.08,24.08,Thursday,2024-02-01,2024,0
2165,2023-05-09,Houston,S020,Home,Furniture,C1225,127.78,3,0.02,Credit Card,0,383.34,375.6732,375.6732,Tuesday,2023-05-01,2023,0
2166,2023-05-10,Houston,S019,Beauty,Makeup,C1869,18.24,1,0.06,Credit Card,0,18.24,17.1456,17.1456,Wednesday,2023-05-01,2023,0
2167,2024-07-25,New York,S014,Books,Non-fiction,C1453,11.42,3,0.0,Cash,0,34.26,34.26,34.26,Thursday,2024-07-01,2024,0
2168,2024-07-13,Miami,S013,Electronics,Headphones,C1210,394.66,2,0.0,Credit Card,0,789.32,789.32,789.32,Saturday,2024-07-01,2024,1
2169,2023-01-29,Phoenix,S011,Grocery,Dairy,C1511,6.68,1,0.0,Credit Card,0,6.68,6.68,6.68,Sunday,2023-01-01,2023,1
2170,2023-04-07,Chicago,S012,Home,Decor,C1079,124.11,1,0.0,Debit Card,0,124.11,124.11,124.11,Friday,2023-04-01,2023,0
2171,2023-01-10,Miami,S013,Home,Furniture,C1321,117.95,1,0.12,Credit Card,0,117.95,103.796,103.796,Tuesday,2023-01-01,2023,0
2172,2023-08-30,Chicago,S013,Clothing,Women,C1024,33.37,2,0.0,Debit Card,0,66.74,66.74,66.74,Wednesday,2023-08-01,2023,0
2173,2023-08-20,New York,S015,Books,Fiction,C1398,16.51,1,0.0,Credit Card,1,16.51,0.0,0.0,Sunday,2023-08-01,2023,1
2174,2023-10-11,Houston,S015,Toys,Board Games,C1447,31.06,3,0.15,Credit Card,0,93.18,79.203,79.203,Wednesday,2023-10-01,2023,0
2175,2023-07-19,Los Angeles,S016,Home,Furniture,C1224,122.8,1,0.0,Debit Card,0,122.8,122.8,122.8,Wednesday,2023-07-01,2023,0
2176,2023-03-20,Miami,S007,Beauty,Skincare,C1390,29.79,3,0.12,Cash,0,89.37,78.6456,78.6456,Monday,2023-03-01,2023,0
2177,2023-06-22,Chicago,S003,Clothing,Kids,C1566,34.45,3,0.1,Credit Card,0,103.35,93.015,93.015,Thursday,2023-06-01,2023,0
2178,2024-04-11,Houston,S005,Grocery,Snacks,C1879,9.18,2,0.0,Cash,0,18.36,18.36,18.36,Thursday,2024-04-01,2024,0
2179,2024-08-03,Houston,S010,Home,Decor,C1068,134.85,1,0.01,Credit Card,0,134.85,133.5015,133.5015,Saturday,2024-08-01,2024,1
2180,2024-02-20,Seattle,S006,Grocery,Beverages,C1433,6.27,4,0.0,Credit Card,0,25.08,25.08,25.08,Tuesday,2024-02-01,2024,0
2181,2024-03-24,Chicago,S020,Books,Fiction,C1068,14.84,1,0.0,Credit Card,0,14.84,14.84,14.84,Sunday,2024-03-01,2024,1
2182,2023-03-28,Phoenix,S004,Beauty,Haircare,C1566,22.9,3,0.0,Debit Card,0,68.7,68.7,68.7,Tuesday,2023-03-01,2023,0
2183,2023-04-11,Chicago,S008,Beauty,Skincare,C1333,20.53,1,0.0,Cash,0,20.53,20.53,20.53,Tuesday,2023-04-01,2023,0
2184,2023-01-08,New York,S017,Clothing,Men,C1403,38.96,7,0.0,Credit Card,0,272.72,272.72,272.72,Sunday,2023-01-01,2023,1
2185,2023-07-19,Chicago,S008,Beauty,Makeup,C1854,21.98,1,0.12,Cash,0,21.98,19.3424,19.3424,Wednesday,2023-07-01,2023,0
2186,2024-05-19,Houston,S006,Books,Fiction,C1730,15.06,1,0.06,Debit Card,0,15.06,14.1564,14.1564,Sunday,2024-05-01,2024,1
2187,2023-03-28,New York,S013,Home,Furniture,C1294,136.13,2,0.0,Cash,0,272.26,272.26,272.26,Tuesday,2023-03-01,2023,0
2188,2023-02-12,Houston,S018,Clothing,Kids,C1413,43.31,3,0.0,Credit Card,0,129.93,129.93,129.93,Sunday,2023-02-01,2023,1
2189,2024-01-20,Phoenix,S012,Beauty,Makeup,C1591,24.29,3,0.0,Debit Card,0,72.87,72.87,72.87,Saturday,2024-01-01,2024,1
2190,2024-09-12,Phoenix,S014,Home,Decor,C1878,107.21,2,0.0,Cash,0,214.42,214.42,214.42,Thursday,2024-09-01,2024,0
2191,2024-03-10,Phoenix,S012,Beauty,Haircare,C1118,18.4,2,0.0,Credit Card,0,36.8,36.8,36.8,Sunday,2024-03-01,2024,1
2192,2024-02-12,Los Angeles,S001,Grocery,Beverages,C1203,5.62,1,0.0,Credit Card,0,5.62,5.62,5.62,Monday,2024-02-01,2024,0
2193,2024-04-27,Miami,S005,Toys,Action Figures,C1809,25.73,3,0.0,Credit Card,0,77.19,77.19,77.19,Saturday,2024-04-01,2024,1
2194,2023-01-17,Houston,S008,Home,Furniture,C1232,160.46,4,0.0,Credit Card,0,641.84,641.84,641.84,Tuesday,2023-01-01,2023,0
2195,2023-05-28,Seattle,S015,Grocery,Snacks,C1474,6.97,1,0.05,Wallet,0,6.97,6.6215,6.6215,Sunday,2023-05-01,2023,1
2196,2023-10-04,Chicago,S004,Grocery,Produce,C1054,8.83,1,0.05,Wallet,0,8.83,8.3885,8.3885,Wednesday,2023-10-01,2023,0
2197,2023-08-20,Miami,S014,Electronics,Headphones,C1363,315.22,2,0.0,Debit Card,0,630.44,630.44,630.44,Sunday,2023-08-01,2023,1
2198,2024-01-01,Miami,S016,Electronics,Headphones,C1339,521.92,1,0.07,Wallet,0,521.92,485.3856,485.3856,Monday,2024-01-01,2024,0
2199,2023-08-16,New York,S005,Books,Comics,C1575,16.58,1,0.03,Credit Card,0,16.58,16.0826,16.0826,Wednesday,2023-08-01,2023,0
2200,2024-03-11,Phoenix,S012,Electronics,TV,C1413,511.73,1,0.06,Debit Card,0,511.73,481.0262,481.0262,Monday,2024-03-01,2024,0
2201,2024-02-03,Los Angeles,S010,Grocery,Dairy,C1820,7.3,2,0.0,Credit Card,0,14.6,14.6,14.6,Saturday,2024-02-01,2024,1
2202,2023-07-30,Houston,S014,Beauty,Makeup,C1037,21.86,1,0.0,Debit Card,0,21.86,21.86,21.86,Sunday,2023-07-01,2023,1
2203,2024-01-26,Phoenix,S003,Home,Kitchen,C1338,134.19,3,0.0,Credit Card,0,402.57,402.57,402.57,Friday,2024-01-01,2024,0
2204,2024-05-13,Los Angeles,S005,Home,Furniture,C1095,116.25,1,0.0,Credit Card,0,116.25,116.25,116.25,Monday,2024-05-01,2024,0
2205,2024-06-23,New York,S010,Electronics,Laptop,C1199,436.66,1,0.0,Credit Card,0,436.66,436.66,436.66,Sunday,2024-06-01,2024,1
2206,2024-07-16,Chicago,S014,Clothing,Kids,C1261,38.54,3,0.0,Credit Card,0,115.62,115.62,115.62,Tuesday,2024-07-01,2024,0
2207,2024-05-05,Chicago,S002,Grocery,Beverages,C1805,8.42,2,0.01,Credit Card,0,16.84,16.6716,16.6716,Sunday,2024-05-01,2024,1
2208,2024-03-17,Seattle,S016,Electronics,Phone,C1685,460.65,2,0.0,Cash,0,921.3,921.3,921.3,Sunday,2024-03-01,2024,1
2209,2023-09-18,Los Angeles,S016,Grocery,Produce,C1646,8.63,6,0.0,Debit Card,0,51.78,51.78,51.78,Monday,2023-09-01,2023,0
2210,2023-12-16,Miami,S019,Clothing,Kids,C1285,30.89,1,0.0,Cash,0,30.89,30.89,30.89,Saturday,2023-12-01,2023,1
2211,2023-12-18,Miami,S001,Toys,Puzzles,C1278,21.24,1,0.08,Debit Card,0,21.24,19.5408,19.5408,Monday,2023-12-01,2023,0
2212,2024-06-03,Seattle,S013,Electronics,Headphones,C1820,425.58,1,0.0,Credit Card,0,425.58,425.58,425.58,Monday,2024-06-01,2024,0
2213,2023-11-16,Chicago,S008,Home,Kitchen,C1156,146.08,4,0.0,Debit Card,0,584.32,584.32,584.32,Thursday,2023-11-01,2023,0
2214,2023-05-18,Houston,S013,Toys,Action Figures,C1339,27.23,1,0.09,Credit Card,0,27.23,24.7793,24.7793,Thursday,2023-05-01,2023,0
2215,2024-07-03,Seattle,S003,Beauty,Haircare,C1058,22.19,4,0.0,Cash,0,88.76,88.76,88.76,Wednesday,2024-07-01,2024,0
2216,2024-09-14,Houston,S001,Grocery,Produce,C1121,8.16,1,0.04,Credit Card,0,8.16,7.8336,7.8336,Saturday,2024-09-01,2024,1
2217,2024-01-03,Houston,S019,Home,Kitchen,C1440,106.4,2,0.0,Credit Card,0,212.8,212.8,212.8,Wednesday,2024-01-01,2024,0
2218,2023-08-08,Chicago,S011,Home,Decor,C1334,139.46,3,0.0,Cash,0,418.38,418.38,418.38,Tuesday,2023-08-01,2023,0
2219,2023-12-03,New York,S001,Home,Decor,C1438,139.96,3,0.0,Credit Card,0,419.88,419.88,419.88,Sunday,2023-12-01,2023,1
2220,2023-08-11,Miami,S005,Electronics,Phone,C1482,460.91,2,0.1,Credit Card,0,921.82,829.638,829.638,Friday,2023-08-01,2023,0
2221,2023-12-26,Los Angeles,S012,Books,Comics,C1089,18.2,3,0.16,Cash,0,54.6,45.864,45.864,Tuesday,2023-12-01,2023,0
2222,2023-11-25,New York,S019,Electronics,Phone,C1629,436.47,1,0.01,Wallet,0,436.47,432.1053,432.1053,Saturday,2023-11-01,2023,1
2223,2024-04-07,Houston,S016,Electronics,Headphones,C1607,413.62,1,0.05,Cash,0,413.62,392.939,392.939,Sunday,2024-04-01,2024,1
2224,2024-07-14,Phoenix,S010,Home,Furniture,C1473,71.96,1,0.0,Credit Card,0,71.96,71.96,71.96,Sunday,2024-07-01,2024,1
2225,2024-01-17,Seattle,S017,Electronics,TV,C1621,505.57,2,0.04,Credit Card,0,1011.14,970.6944,970.6944,Wednesday,2024-01-01,2024,0
2226,2024-08-12,Los Angeles,S006,Books,Non-fiction,C1829,13.47,1,0.0,Wallet,0,13.47,13.47,13.47,Monday,2024-08-01,2024,0
2227,2024-09-08,Seattle,S013,Toys,Board Games,C1813,21.99,2,0.0,Credit Card,0,43.98,43.98,43.98,Sunday,2024-09-01,2024,1
2228,2023-06-18,Chicago,S015,Home,Decor,C1158,132.0,2,0.0,Credit Card,0,264.0,264.0,264.0,Sunday,2023-06-01,2023,1
2229,2023-08-05,Chicago,S004,Toys,Board Games,C1152,20.28,1,0.0,Credit Card,0,20.28,20.28,20.28,Saturday,2023-08-01,2023,1
2230,2024-01-13,Los Angeles,S019,Home,Decor,C1493,122.97,1,0.0,Credit Card,0,122.97,122.97,122.97,Saturday,2024-01-01,2024,1
2231,2023-04-29,Seattle,S018,Books,Comics,C1309,12.17,1,0.0,Credit Card,0,12.17,12.17,12.17,Saturday,2023-04-01,2023,1
2232,2023-07-09,New York,S012,Home,Kitchen,C1196,135.5,5,0.03,Credit Card,0,677.5,657.175,657.175,Sunday,2023-07-01,2023,1
2233,2024-01-05,Miami,S009,Toys,Board Games,C1832,23.88,1,0.0,Debit Card,0,23.88,23.88,23.88,Friday,2024-01-01,2024,0
2234,2023-05-29,Seattle,S011,Toys,Board Games,C1835,25.43,3,0.07,Wallet,0,76.29,70.9497,70.9497,Monday,2023-05-01,2023,0
2235,2024-05-02,Los Angeles,S019,Beauty,Makeup,C1188,16.53,1,0.03,Cash,0,16.53,16.0341,16.0341,Thursday,2024-05-01,2024,0
2236,2024-01-09,Houston,S003,Toys,Puzzles,C1151,24.14,1,0.06,Credit Card,0,24.14,22.6916,22.6916,Tuesday,2024-01-01,2024,0
2237,2023-06-09,Houston,S009,Home,Decor,C1184,176.38,1,0.0,Cash,0,176.38,176.38,176.38,Friday,2023-06-01,2023,0
2238,2023-12-17,Seattle,S011,Beauty,Makeup,C1381,26.18,1,0.01,Credit Card,0,26.18,25.9182,25.9182,Sunday,2023-12-01,2023,1
2239,2023-10-15,Phoenix,S007,Home,Furniture,C1340,110.11,3,0.0,Cash,0,330.33,330.33,330.33,Sunday,2023-10-01,2023,1
2240,2023-10-15,Los Angeles,S017,Toys,Action Figures,C1604,30.45,2,0.0,Debit Card,0,60.9,60.9,60.9,Sunday,2023-10-01,2023,1
2241,2023-08-14,Seattle,S002,Toys,Action Figures,C1605,23.2,1,0.0,Debit Card,0,23.2,23.2,23.2,Monday,2023-08-01,2023,0
2242,2024-06-06,New York,S010,Grocery,Dairy,C1417,6.56,1,0.0,Wallet,0,6.56,6.56,6.56,Thursday,2024-06-01,2024,0
2243,2024-06-05,Miami,S014,Toys,Action Figures,C1585,24.67,1,0.07,Credit Card,0,24.67,22.9431,22.9431,Wednesday,2024-06-01,2024,0
2244,2023-09-30,Houston,S009,Grocery,Dairy,C1836,5.81,6,0.08,Wallet,0,34.86,32.0712,32.0712,Saturday,2023-09-01,2023,1
2245,2024-02-06,Los Angeles,S001,Clothing,Men,C1041,29.75,4,0.22,Cash,0,119.0,92.82,92.82,Tuesday,2024-02-01,2024,0
2246,2023-07-02,New York,S014,Electronics,Phone,C1821,493.1,3,0.0,Debit Card,0,1479.3,1479.3,1479.3,Sunday,2023-07-01,2023,1
2247,2024-05-02,Houston,S001,Clothing,Kids,C1813,33.53,2,0.0,Cash,0,67.06,67.06,67.06,Thursday,2024-05-01,2024,0
2248,2023-05-04,Seattle,S002,Toys,Action Figures,C1218,26.02,2,0.0,Debit Card,0,52.04,52.04,52.04,Thursday,2023-05-01,2023,0
2249,2024-09-17,Miami,S008,Toys,Action Figures,C1743,15.36,3,0.05,Debit Card,0,46.08,43.776,43.776,Tuesday,2024-09-01,2024,0
2250,2024-02-18,Seattle,S014,Electronics,Headphones,C1662,437.18,1,0.12,Credit Card,0,437.18,384.7184,384.7184,Sunday,2024-02-01,2024,1
2251,2023-06-21,Seattle,S009,Home,Decor,C1299,158.8,1,0.0,Credit Card,0,158.8,158.8,158.8,Wednesday,2023-06-01,2023,0
2252,2023-10-15,Chicago,S006,Grocery,Dairy,C1783,6.95,1,0.0,Credit Card,0,6.95,6.95,6.95,Sunday,2023-10-01,2023,1
2253,2024-03-10,Phoenix,S003,Electronics,Laptop,C1894,561.82,1,0.06,Wallet,0,561.82,528.1108,528.1108,Sunday,2024-03-01,2024,1
2254,2023-04-23,New York,S009,Home,Furniture,C1783,131.68,4,0.0,Credit Card,0,526.72,526.72,526.72,Sunday,2023-04-01,2023,1
2255,2023-05-02,Miami,S018,Toys,Action Figures,C1125,25.99,1,0.0,Debit Card,0,25.99,25.99,25.99,Tuesday,2023-05-01,2023,0
2256,2024-06-27,Los Angeles,S003,Grocery,Snacks,C1397,8.73,3,0.0,Debit Card,0,26.19,26.19,26.19,Thursday,2024-06-01,2024,0
2257,2023-08-10,New York,S020,Beauty,Skincare,C1064,18.51,3,0.01,Credit Card,0,55.53,54.9747,54.9747,Thursday,2023-08-01,2023,0
2258,2024-09-22,Seattle,S018,Home,Kitchen,C1775,96.25,1,0.0,Credit Card,0,96.25,96.25,96.25,Sunday,2024-09-01,2024,1
2259,2023-02-08,Miami,S014,Electronics,TV,C1217,425.89,1,0.03,Debit Card,0,425.89,413.1133,413.1133,Wednesday,2023-02-01,2023,0
2260,2024-05-11,Phoenix,S003,Books,Fiction,C1854,16.76,3,0.0,Wallet,0,50.28,50.28,50.28,Saturday,2024-05-01,2024,1
2261,2023-08-21,Miami,S015,Toys,Puzzles,C1657,21.27,1,0.06,Cash,0,21.27,19.9938,19.9938,Monday,2023-08-01,2023,0
2262,2024-06-13,Chicago,S001,Clothing,Women,C1017,36.35,1,0.0,Wallet,0,36.35,36.35,36.35,Thursday,2024-06-01,2024,0
2263,2023-05-29,Houston,S001,Grocery,Beverages,C1087,10.51,2,0.11,Credit Card,0,21.02,18.7078,18.7078,Monday,2023-05-01,2023,0
2264,2024-02-01,Miami,S004,Clothing,Men,C1484,42.75,1,0.0,Wallet,0,42.75,42.75,42.75,Thursday,2024-02-01,2024,0
2265,2024-09-29,Los Angeles,S004,Clothing,Men,C1805,33.28,2,0.0,Credit Card,0,66.56,66.56,66.56,Sunday,2024-09-01,2024,1
2266,2023-10-29,Miami,S014,Grocery,Dairy,C1879,5.43,1,0.03,Wallet,0,5.43,5.2671,5.2671,Sunday,2023-10-01,2023,1
2267,2023-12-26,Chicago,S009,Beauty,Haircare,C1156,22.56,1,0.02,Cash,0,22.56,22.1088,22.1088,Tuesday,2023-12-01,2023,0
2268,2023-08-26,Phoenix,S012,Electronics,TV,C1315,352.09,2,0.0,Credit Card,1,704.18,0.0,0.0,Saturday,2023-08-01,2023,1
2269,2023-08-24,Los Angeles,S011,Home,Decor,C1095,103.58,1,0.0,Wallet,0,103.58,103.58,103.58,Thursday,2023-08-01,2023,0
2270,2023-07-22,Miami,S004,Grocery,Dairy,C1097,5.62,4,0.0,Cash,0,22.48,22.48,22.48,Saturday,2023-07-01,2023,1
2271,2023-09-13,New York,S006,Clothing,Men,C1596,35.61,4,0.0,Credit Card,0,142.44,142.44,142.44,Wednesday,2023-09-01,2023,0
2272,2024-08-20,Miami,S018,Beauty,Makeup,C1879,24.16,1,0.01,Debit Card,0,24.16,23.9184,23.9184,Tuesday,2024-08-01,2024,0
2273,2023-08-23,Miami,S018,Grocery,Produce,C1102,7.85,3,0.0,Cash,0,23.55,23.55,23.55,Wednesday,2023-08-01,2023,0
2274,2023-12-11,Houston,S003,Books,Non-fiction,C1275,10.76,3,0.0,Credit Card,0,32.28,32.28,32.28,Monday,2023-12-01,2023,0
2275,2024-06-17,Phoenix,S001,Electronics,TV,C1043,279.72,1,0.0,Credit Card,0,279.72,279.72,279.72,Monday,2024-06-01,2024,0
2276,2024-04-10,Los Angeles,S006,Clothing,Kids,C1813,34.57,2,0.13,Credit Card,0,69.14,60.1518,60.1518,Wednesday,2024-04-01,2024,0
2277,2024-06-24,Phoenix,S004,Books,Fiction,C1481,15.09,3,0.0,Debit Card,0,45.27,45.27,45.27,Monday,2024-06-01,2024,0
2278,2023-08-01,Miami,S017,Home,Kitchen,C1005,90.88,1,0.0,Cash,0,90.88,90.88,90.88,Tuesday,2023-08-01,2023,0
2279,2024-04-07,Seattle,S007,Toys,Action Figures,C1243,30.49,2,0.01,Credit Card,0,60.98,60.3702,60.3702,Sunday,2024-04-01,2024,1
2280,2024-03-11,Chicago,S017,Grocery,Produce,C1139,7.51,2,0.0,Debit Card,0,15.02,15.02,15.02,Monday,2024-03-01,2024,0
2281,2023-10-10,Los Angeles,S009,Home,Decor,C1876,87.68,2,0.0,Debit Card,0,175.36,175.36,175.36,Tuesday,2023-10-01,2023,0
2282,2024-07-15,Phoenix,S016,Electronics,Phone,C1415,356.46,1,0.0,Debit Card,0,356.46,356.46,356.46,Monday,2024-07-01,2024,0
2283,2024-08-29,Phoenix,S006,Beauty,Makeup,C1594,18.18,1,0.02,Debit Card,0,18.18,17.8164,17.8164,Thursday,2024-08-01,2024,0
2284,2024-04-07,New York,S008,Home,Decor,C1047,129.46,4,0.0,Debit Card,0,517.84,517.84,517.84,Sunday,2024-04-01,2024,1
2285,2024-02-11,Chicago,S009,Electronics,Phone,C1667,453.38,1,0.06,Credit Card,0,453.38,426.1772,426.1772,Sunday,2024-02-01,2024,1
2286,2023-03-29,Houston,S004,Grocery,Snacks,C1457,10.06,1,0.1,Debit Card,0,10.06,9.054,9.054,Wednesday,2023-03-01,2023,0
2287,2023-02-13,Miami,S012,Grocery,Beverages,C1387,8.8,2,0.0,Debit Card,0,17.6,17.6,17.6,Monday,2023-02-01,2023,0
2288,2024-04-05,Chicago,S005,Home,Kitchen,C1361,102.56,1,0.01,Debit Card,0,102.56,101.5344,101.5344,Friday,2024-04-01,2024,0
2289,2023-10-05,Chicago,S016,Toys,Puzzles,C1447,27.17,1,0.01,Credit Card,0,27.17,26.8983,26.8983,Thursday,2023-10-01,2023,0
2290,2024-02-25,New York,S002,Books,Non-fiction,C1536,12.85,1,0.08,Credit Card,0,12.85,11.822,11.822,Sunday,2024-02-01,2024,1
2291,2023-12-19,Chicago,S010,Grocery,Snacks,C1436,5.94,1,0.0,Credit Card,0,5.94,5.94,5.94,Tuesday,2023-12-01,2023,0
2292,2024-05-29,New York,S019,Toys,Puzzles,C1310,18.95,1,0.0,Credit Card,0,18.95,18.95,18.95,Wednesday,2024-05-01,2024,0
2293,2024-09-21,Los Angeles,S016,Toys,Puzzles,C1164,32.14,3,0.0,Credit Card,0,96.42,96.42,96.42,Saturday,2024-09-01,2024,1
2294,2023-01-19,Miami,S008,Books,Non-fiction,C1393,12.58,4,0.07,Wallet,0,50.32,46.7976,46.7976,Thursday,2023-01-01,2023,0
2295,2023-01-23,Chicago,S004,Grocery,Produce,C1534,8.8,4,0.11,Credit Card,0,35.2,31.328,31.328,Monday,2023-01-01,2023,0
2296,2024-02-17,Phoenix,S010,Books,Non-fiction,C1020,12.83,3,0.05,Wallet,0,38.49,36.5655,36.5655,Saturday,2024-02-01,2024,1
2297,2023-01-30,Los Angeles,S009,Beauty,Skincare,C1775,21.55,3,0.0,Wallet,0,64.65,64.65,64.65,Monday,2023-01-01,2023,0
2298,2023-04-18,Phoenix,S017,Home,Decor,C1508,126.86,3,0.0,Credit Card,0,380.58,380.58,380.58,Tuesday,2023-04-01,2023,0
2299,2024-01-02,Los Angeles,S018,Toys,Action Figures,C1349,23.72,2,0.11,Credit Card,0,47.44,42.2216,42.2216,Tuesday,2024-01-01,2024,0
2300,2023-10-08,Los Angeles,S014,Grocery,Produce,C1600,8.73,2,0.14,Credit Card,0,17.46,15.0156,15.0156,Sunday,2023-10-01,2023,1
2301,2023-05-08,Phoenix,S019,Clothing,Women,C1098,31.6,4,0.01,Debit Card,0,126.4,125.136,125.136,Monday,2023-05-01,2023,0
2302,2023-08-17,Los Angeles,S002,Beauty,Haircare,C1365,20.54,1,0.0,Credit Card,0,20.54,20.54,20.54,Thursday,2023-08-01,2023,0
2303,2023-04-21,Chicago,S014,Clothing,Men,C1706,24.3,1,0.05,Debit Card,0,24.3,23.085,23.085,Friday,2023-04-01,2023,0
2304,2023-05-16,Houston,S002,Home,Kitchen,C1422,119.33,1,0.0,Debit Card,0,119.33,119.33,119.33,Tuesday,2023-05-01,2023,0
2305,2023-12-28,Phoenix,S015,Books,Fiction,C1226,12.94,2,0.0,Credit Card,0,25.88,25.88,25.88,Thursday,2023-12-01,2023,0
2306,2023-07-05,Los Angeles,S001,Clothing,Women,C1123,47.55,1,0.0,Debit Card,0,47.55,47.55,47.55,Wednesday,2023-07-01,2023,0
2307,2024-08-06,Chicago,S003,Grocery,Snacks,C1626,11.14,1,0.09,Cash,0,11.14,10.1374,10.1374,Tuesday,2024-08-01,2024,0
2308,2023-05-09,Phoenix,S008,Electronics,TV,C1705,430.25,1,0.08,Credit Card,0,430.25,395.83,395.83,Tuesday,2023-05-01,2023,0
2309,2023-09-18,Seattle,S001,Beauty,Haircare,C1836,29.74,2,0.0,Cash,0,59.48,59.48,59.48,Monday,2023-09-01,2023,0
2310,2024-05-29,New York,S003,Clothing,Kids,C1234,31.83,2,0.0,Credit Card,0,63.66,63.66,63.66,Wednesday,2024-05-01,2024,0
2311,2024-03-24,Los Angeles,S012,Beauty,Haircare,C1569,17.63,1,0.0,Credit Card,0,17.63,17.63,17.63,Sunday,2024-03-01,2024,1
2312,2023-04-14,Seattle,S019,Electronics,Headphones,C1197,491.63,1,0.07,Credit Card,0,491.63,457.2159,457.2159,Friday,2023-04-01,2023,0
2313,2024-04-27,Seattle,S006,Home,Furniture,C1202,138.06,3,0.0,Credit Card,0,414.18,414.18,414.18,Saturday,2024-04-01,2024,1
2314,2023-08-12,Chicago,S020,Home,Furniture,C1120,178.29,2,0.0,Debit Card,0,356.58,356.58,356.58,Saturday,2023-08-01,2023,1
2315,2024-05-05,Miami,S010,Beauty,Makeup,C1442,15.5,1,0.04,Credit Card,0,15.5,14.88,14.88,Sunday,2024-05-01,2024,1
2316,2024-04-17,Houston,S013,Electronics,Laptop,C1383,466.45,2,0.13,Credit Card,0,932.9,811.623,811.623,Wednesday,2024-04-01,2024,0
2317,2023-01-10,Houston,S004,Electronics,Laptop,C1216,375.08,2,0.07,Credit Card,0,750.16,697.6488,697.6488,Tuesday,2023-01-01,2023,0
2318,2024-02-09,Seattle,S006,Grocery,Produce,C1463,7.4,1,0.0,Wallet,0,7.4,7.4,7.4,Friday,2024-02-01,2024,0
2319,2023-10-29,Phoenix,S007,Toys,Puzzles,C1176,27.44,2,0.0,Cash,0,54.88,54.88,54.88,Sunday,2023-10-01,2023,1
2320,2023-08-19,Los Angeles,S020,Home,Decor,C1817,130.5,1,0.0,Credit Card,0,130.5,130.5,130.5,Saturday,2023-08-01,2023,1
2321,2023-03-07,Houston,S018,Toys,Board Games,C1895,23.81,4,0.0,Cash,0,95.24,95.24,95.24,Tuesday,2023-03-01,2023,0
2322,2023-04-22,New York,S008,Books,Comics,C1546,15.99,3,0.0,Credit Card,0,47.97,47.97,47.97,Saturday,2023-04-01,2023,1
2323,2023-01-13,Seattle,S019,Books,Comics,C1836,13.74,2,0.13,Debit Card,0,27.48,23.9076,23.9076,Friday,2023-01-01,2023,0
2324,2024-01-28,Chicago,S005,Home,Furniture,C1520,102.3,2,0.0,Debit Card,0,204.6,204.6,204.6,Sunday,2024-01-01,2024,1
2325,2024-05-14,Phoenix,S018,Electronics,Headphones,C1537,452.25,1,0.0,Credit Card,0,452.25,452.25,452.25,Tuesday,2024-05-01,2024,0
2326,2024-08-20,Chicago,S006,Electronics,TV,C1502,427.93,2,0.0,Credit Card,0,855.86,855.86,855.86,Tuesday,2024-08-01,2024,0
2327,2023-08-22,Chicago,S003,Clothing,Men,C1639,24.37,1,0.0,Credit Card,0,24.37,24.37,24.37,Tuesday,2023-08-01,2023,0
2328,2024-08-24,New York,S011,Toys,Board Games,C1697,25.23,2,0.11,Cash,1,50.46,0.0,0.0,Saturday,2024-08-01,2024,1
2329,2023-11-10,Miami,S001,Beauty,Skincare,C1793,24.22,1,0.0,Credit Card,0,24.22,24.22,24.22,Friday,2023-11-01,2023,0
2330,2024-07-19,New York,S003,Grocery,Snacks,C1775,7.97,1,0.0,Debit Card,0,7.97,7.97,7.97,Friday,2024-07-01,2024,0
